id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,norm_cpu
10004,77000.0,2025 07 27T14:05:35.000Z,BLIDA,JAMAIS UTILIS,PAVILION,,AMD RYZEN 3 3200U,4GB,256GB,,15.0,,,,amd ryzen 3 3200u
10005,77000.0,2024 10 08T04:53:25.000Z,BARAKI,,,,8TH GEN INTEL CORE I7,8GB,512GB,,13.0,,,,8th gen i7
10006,77000.0,2020 03 05T07:42:48.000Z,EZZOUAR,,THINKPAD,,8TH GEN INTEL CORE I5 8250U,8GB,256GB,,14.0,,,,8th gen i5 8250u
10007,77000.0,2020 06 20T15:10:30.000Z,EZZOUAR,BON TAT,LATITUDE,,7TH GEN INTEL CORE I5 7300U,16GB,512GB,,14.0,,,,7th gen i5 7300u
10008,77000.0,2019 01 06T10:37:31.000Z,EZZOUAR,,THINKPAD,,7TH GEN INTEL CORE I5 7200U,8GB,256GB,,14.0,,,DDR4,7th gen i5 7200u
10009,77000.0,2022 05 07T10:22:11.000Z,BOUZAREAH,MOYEN,VIVOBOOK,NVIDIA GEFORCE GTX 950,4TH GEN INTEL CORE I7 4750HQ,8GB,,,,,,,4th gen i7 4750hq
10010,77000.0,2025 04 23T14:58:56.000Z,EZZOUAR,,LATITUDE,,12TH GEN INTEL CORE I5 1235U,8GB,256GB,,13.0,,,,12th gen i5 1235u
10011,77000.0,2025 08 07T12:42:12.000Z,EZZOUAR,,PAVILION,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,14.0,,1920x1080 FHD,,12th gen i5 1235u
10012,77000.0,2024 09 19T13:34:16.000Z,KOUBA,BON TAT,VOSTRO,,12TH GEN INTEL CORE I3 1215U,8GB,256GB,,15.6,120Hz,1920x1080,DDR4,12th gen i3 1215u
10013,77000.0,2025 08 11T11:14:13.000Z,ZERALDA,,VOSTRO,,12TH GEN INTEL CORE I3 1215U,16GB,256GB,,15.0,,,,12th gen i3 1215u
10014,77000.0,2025 08 06T10:56:57.000Z,MOSTAGANEM,,LATITUDE,,11TH GEN INTEL CORE I7 1165G7,16GB,256GB,,15.6,,,,11th gen i7 1165g7
10015,77000.0,2025 03 01T12:54:11.000Z,CHLEF,,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,,,,DDR4,11th gen i5 1145g7
10016,77000.0,2024 11 10T08:49:57.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,13.0,,,,11th gen i5 1145g7
10017,77000.0,2025 07 10T11:04:48.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,13.0,,,,11th gen i5 1145g7
10018,77000.0,2024 07 14T08:35:50.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080,,11th gen i5 1145g7
10019,77000.0,2025 08 02T12:16:25.000Z,EZZOUAR,,ELITEBOOK,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080,,11th gen i5 1145g7
10020,77000.0,2025 03 12T10:11:09.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,,,11th gen i5 1145g7
10021,77000.0,2024 12 15T11:13:10.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,,,11th gen i5 1145g7
10022,77000.0,2025 01 23T12:57:35.000Z,DELY BRAHIM,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,15.6,,,,11th gen i5 1135g7
10023,77000.0,2024 09 14T13:48:59.000Z,EZZOUAR,,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,13.0,,,,11th gen i5 1135g7
10024,77000.0,2025 08 11T08:12:33.000Z,EZZOUAR,BON TAT,VOSTRO,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,15.6,,1920x1080,DDR4,11th gen i5 1135g7
10025,77000.0,2025 06 22T14:35:36.000Z,BIRKHADEM,,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,1920x1080 FHD,DDR4,11th gen i5 1135g7
10026,77000.0,2025 08 02T09:02:16.000Z,MOSTAGANEM,,ELITEBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.0,,1920x1080,,11th gen i5 1135g7
10027,77000.0,2025 08 11T09:16:46.000Z,EZZOUAR,BON TAT,PROBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,13.3,,1920x1080,DDR4,11th gen i5 1135g7
10028,77000.0,2025 08 02T09:02:18.000Z,MOSTAGANEM,,ELITEBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.0,,,,11th gen i5 1135g7
10029,77000.0,2024 08 01T13:10:21.000Z,EZZOUAR,BON TAT,VIVOBOOK,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,17.0,,,,11th gen i5 1135g7
10030,77000.0,2025 08 08T11:32:24.000Z,MOSTAGANEM,,VIVOBOOK,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,15.6,,,,11th gen i5 1135g7
10031,77000.0,2024 10 28T09:47:09.000Z,EZZOUAR,BON TAT,PAVILION,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,17.0,,1920x1080 FHD,,11th gen i5 1135g7
10032,77000.0,2024 10 29T10:31:45.000Z,EZZOUAR,BON TAT,PAVILION,,11TH GEN INTEL CORE I5 1135G7,16GB,512GB,,17.0,,1920x1080 FHD,,11th gen i5 1135g7
10033,77000.0,2025 02 21T14:17:37.000Z,BIR EL DJIR,BON TAT,VOSTRO,,11TH GEN INTEL CORE I5,16GB,256GB,,14.0,,,,11th gen i5
10034,77000.0,2025 07 02T12:28:31.000Z,BEJAIA,,ELITEBOOK,,11TH GEN INTEL CORE I5,16GB,256GB,,14.0,,,,11th gen i5
10035,77000.0,2025 07 11T23:59:29.000Z,ALGER CENTRE,JAMAIS UTILIS,PAVILION,,11TH GEN INTEL CORE I5,8GB,256GB,,15.6,,,,11th gen i5
10036,77000.0,2025 07 12T07:45:40.000Z,ALGER CENTRE,JAMAIS UTILIS,PAVILION,,11TH GEN INTEL CORE I5,8GB,256GB,,15.6,,,,11th gen i5
10037,77000.0,2022 08 06T08:59:04.000Z,BEJAIA,,VOSTRO,,11TH GEN INTEL CORE I3,4GB,,1GB,15.6,,,,11th gen i3
10038,77000.0,2024 08 15T09:30:27.000Z,EZZOUAR,BON TAT,THINKPAD,,10TH GEN INTEL CORE I7 10510U,16GB,512GB,,13.0,,,,10th gen i7 10510u
10039,77000.0,2024 08 28T11:08:41.000Z,EZZOUAR,,THINKPAD,,10TH GEN INTEL CORE I7 10510U,16GB,512GB,,13.0,,,,10th gen i7 10510u
10040,77000.0,2024 07 16T09:53:02.000Z,BATNA,,VIVOBOOK,NVIDIA GEFORCE MX250,10TH GEN INTEL CORE I7,16GB,512GB,,,,,,10th gen i7
10041,77000.0,2024 11 26T13:22:15.000Z,EZZOUAR,,THINKPAD,,10TH GEN INTEL CORE I5 10310U VPRO,16GB,256GB,,13.3,,1920x1080,DDR4,10th gen i5 10310u vpro
10042,77000.0,2025 01 20T15:51:17.000Z,ZERALDA,BON TAT,LATITUDE,,10TH GEN INTEL CORE I5 10310U,16GB,512GB,,15.6,,,DDR4,10th gen i5 10310u
10043,77000.0,2025 01 14T07:15:36.000Z,AIN NAADJA,,ELITEBOOK,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,13.0,,1920x1080 FHD,DDR4,10th gen i5 10310u
10044,77000.0,2025 05 26T09:22:33.000Z,EZZOUAR,BON TAT,PROBOOK,,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,15.6,,1920x1080,DDR4,10th gen i5 10210u
10045,77000.0,2025 08 06T08:26:02.000Z,EZZOUAR,BON TAT,PROBOOK,,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,15.6,,1920x1080,DDR4,10th gen i5 10210u
10046,77000.0,2024 09 27T17:36:31.000Z,AIN NAADJA,,MACBOOK,,10TH GEN INTEL CORE I3,8GB,256GB,,13.3,,,,10th gen i3
10047,76900.0,2025 07 30T16:45:31.000Z,BLIDA,,PAVILION,,8TH GEN INTEL CORE I5,16GB,256GB,,14.0,,,,8th gen i5
10048,76900.0,2025 08 02T11:00:11.000Z,BLIDA,,PAVILION,,11TH GEN INTEL CORE I5,8GB,256GB,,14.0,,,,11th gen i5
10049,76800.0,2025 07 11T09:51:52.000Z,EZZOUAR,BON TAT,VIVOBOOK,,12TH GEN INTEL CORE I5 H,8GB,256GB,,15.6,,,,12th gen i5 h
10050,76500.0,2025 07 28T10:04:41.000Z,CHLEF,,ELITEBOOK,,INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080 FHD,DDR4,i5 1145g7
10051,76500.0,2025 07 24T00:34:47.000Z,CHLEF,,ELITEBOOK,,INTEL CORE I5 10310U,16GB,256GB,,13.3,,1920x1080,DDR4,i5 10310u
10052,76500.0,2025 05 22T14:21:24.000Z,BLIDA,,ELITEBOOK,,AMD RYZEN 5 5650U,8GB,256GB,,14.0,,,DDR4,amd ryzen 5 5650u
10053,76500.0,2024 12 29T21:40:42.000Z,TAHER,BON TAT,SWIFT,,AMD RYZEN 5 4500U,8GB,512GB,,14.0,,1920x1080 FHD,,amd ryzen 5 4500u
10054,76500.0,2025 07 21T09:43:40.000Z,CHLEF,,THINKPAD,,10TH GEN INTEL CORE I5 10210U,16GB,,,,,,,10th gen i5 10210u
10055,76500.0,2025 04 06T11:45:46.000Z,SKIKDA,,THINKPAD,,10TH GEN INTEL CORE I5,8GB,256GB,,13.3,,1920x1080 FHD,,10th gen i5
10056,76500.0,2025 05 15T13:31:04.000Z,ALGER CENTRE,,THINKBOOK,,10TH GEN INTEL CORE I3,16GB,512GB,,15.6,,,,10th gen i3
10057,76000.0,2024 05 22T13:20:19.000Z,EZZOUAR,,LATITUDE,,INTEL CORE I7 8665U,16GB,512GB,,14.0,,,,i7 8665u
10058,76000.0,2025 02 12T16:05:19.000Z,ALGER CENTRE,,PROBOOK,,INTEL CORE I7 8265U,8GB,256GB,,15.6,,,,i7 8265u
10059,76000.0,2024 10 30T13:15:39.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,INTEL CORE I7 10610U,8GB,512GB,,15.6,,1920x1080,DDR4,i7 10610u
10060,76000.0,2025 08 05T14:39:23.000Z,EZZOUAR,,INSPIRON,NVIDIA GEFORCE MX250,INTEL CORE I7 10510U,8GB,512GB,,15.0,,,,i7 10510u
10061,76000.0,2019 05 25T11:23:21.000Z,EZZOUAR,BON TAT,PAVILION,AMD RADEON 520,INTEL CORE I5 7200U,4GB,,1TB,15.0,,,,i5 7200u
10062,76000.0,2025 07 05T09:46:37.000Z,EZZOUAR,,LATITUDE,,INTEL CORE I5 1245U,8GB,256GB,,13.0,,FHD,DDR4,i5 1245u
10063,76000.0,2025 07 28T09:51:27.000Z,EZZOUAR,,LATITUDE,,INTEL CORE I5 1145G7,8GB,256GB,,15.0,,1920x1080 FHD,DDR4,i5 1145g7
10064,76000.0,2025 07 07T13:02:24.000Z,ALGER CENTRE,JAMAIS UTILIS,ASPIRE,,INTEL CORE I5 1135G7,16GB,512GB,,14.0,,1920x1080,DDR4,i5 1135g7
10065,76000.0,2025 04 10T11:45:07.000Z,EZZOUAR,,SURFACE,,INTEL CORE I5 1035G7,8GB,128GB,,12.0,,,DDR5,i5 1035g7
10066,76000.0,2025 08 10T14:07:40.000Z,EZZOUAR,BON TAT,LATITUDE,,INTEL CORE I5 10310U,16GB,256GB,,15.6,,1920x1080,DDR4,i5 10310u
10067,76000.0,2025 04 08T13:31:47.000Z,ALGER CENTRE,JAMAIS UTILIS,ELITEBOOK,,INTEL CORE I5 10310U,16GB,256GB,,14.0,,1920x1080,DDR4,i5 10310u
10068,76000.0,2025 08 06T10:37:54.000Z,EZZOUAR,BON TAT,THINKPAD,,INTEL CORE I5 10310U,8GB,256GB,,13.3,,1920x1080 FHD,DDR4,i5 10310u
10069,76000.0,2022 07 22T11:19:12.000Z,ALGER CENTRE,BON TAT,VIVOBOOK,NVIDIA GEFORCE GTX 1050 TI,INTEL CORE I3 8100B,,,,,,,,i3 8100b
10070,76000.0,2022 05 09T13:46:01.000Z,SAID HAMDINE,JAMAIS UTILIS,VIVOBOOK,,INTEL CORE I3 6100U,4GB,,1TB,15.0,,,,i3 6100u
10071,76000.0,2025 08 11T11:30:36.000Z,EL BIAR,JAMAIS UTILIS,,,INTEL CORE I3 10110U,8GB,256GB,,15.6,,1920x1080,DDR4X,i3 10110u
10072,76000.0,2025 04 21T13:05:41.000Z,SIDI ALI,BON TAT,MACBOOK,,INTEL CORE I3,8GB,256GB,,13.0,,,DDR4X,i3
10073,76000.0,2025 06 19T16:01:06.000Z,ALGER CENTRE,JAMAIS UTILIS,PAVILION,,INTEL CELERON N4020,4GB,256GB,,15.6,,,,celeron n4020
10074,76000.0,2025 08 10T20:56:39.000Z,GOURAYA,BON TAT,MACBOOK,,APPLE M1,8GB,256GB,,13.0,,,,apple m1
10075,76000.0,2024 08 31T11:56:40.000Z,EZZOUAR,BON TAT,THINKPAD,,AMD RYZEN 5 PRO 4650U,16GB,512GB,,14.0,,1920x1080 FHD,,amd ryzen 5 pro 4650u
10076,76000.0,2025 03 21T21:27:02.000Z,ALGER CENTRE,JAMAIS UTILIS,,,AMD RYZEN 5 4600H,16GB,512GB,,14.0,,3K,DDR4X,amd ryzen 5 4600h
10077,76000.0,2025 04 15T13:50:06.000Z,ALGER CENTRE,JAMAIS UTILIS,THINKPAD,,AMD RYZEN 3 PRO 7330U,8GB,256GB,,15.6,,1920x1080 FHD,DDR4X,amd ryzen 3 pro 7330u
10078,76000.0,2025 08 07T12:53:54.000Z,EZZOUAR,BON TAT,PROBOOK,,AMD RYZEN 3 7330U,8GB,256GB,,14.0,,1920x1080 FHD,,amd ryzen 3 7330u
10079,76000.0,2025 07 19T14:32:49.000Z,SOUR EL GHOUZLANE,BON TAT,SURFACE,,8TH GEN INTEL CORE I7 8650U,16GB,512GB,,13.5,,,,8th gen i7 8650u
10080,76000.0,2024 10 08T14:10:01.000Z,ALGER CENTRE,JAMAIS UTILIS,YOGA,,8TH GEN INTEL CORE I7 8550U,8GB,256GB,,15.6,,1920x1080,DDR4,8th gen i7 8550u
10081,76000.0,2022 12 04T19:14:34.000Z,ALGER CENTRE,JAMAIS UTILIS,SURFACE,,8TH GEN INTEL CORE I5 8250U,8GB,256GB,,13.5,,,DDR3L,8th gen i5 8250u
10082,76000.0,2025 01 04T18:19:58.000Z,ALGER CENTRE,BON TAT,PAVILION,,6TH GEN INTEL CORE I7,8GB,,2TB,27.0,,,,6th gen i7
10083,76000.0,2024 10 28T13:26:12.000Z,BORDJ BOU ARRERIDJ,,VIVOBOOK,,5TH GEN INTEL CORE I3,8GB,,500GB,15.6,,1920x1080,,5th gen i3
10084,76000.0,2025 06 11T19:51:21.000Z,CONSTANTINE,JAMAIS UTILIS,PROBOOK,,13TH GEN INTEL CORE I3 1315U,16GB,256GB,,15.6,,,,13th gen i3 1315u
10085,76000.0,2025 08 04T19:31:27.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,13.3,,1920x1080,DDR4X,12th gen i5 1245u
10086,76000.0,2025 05 08T16:28:11.000Z,OUED RHIOU,,ELITEBOOK,,12TH GEN INTEL CORE I5 1245U,16GB,256GB,,14.0,,,,12th gen i5 1245u
10087,76000.0,2025 07 30T14:57:50.000Z,SOUR EL GHOUZLANE,BON TAT,THINKPAD,,11TH GEN INTEL CORE I7 1165G7,16GB,256GB,,13.3,,,DDR4,11th gen i7 1165g7
10088,76000.0,2024 08 14T14:19:32.000Z,EZZOUAR,BON TAT,INSPIRON,,11TH GEN INTEL CORE I7 1135G7,8GB,256GB,,14.0,,1920x1080 FHD,,11th gen i7 1135g7
10089,76000.0,2025 02 24T13:01:50.000Z,OULED FAYET,,AERO,,11TH GEN INTEL CORE I5 1155G7,16GB,512GB,,14.0,,,,11th gen i5 1155g7
10090,76000.0,2025 01 25T13:26:12.000Z,EZZOUAR,,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,14.0,,1920x1080 FHD,,11th gen i5 1145g7
10091,76000.0,2025 04 09T12:30:40.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,14.0,,,,11th gen i5 1145g7
10092,76000.0,2025 08 06T08:33:53.000Z,EZZOUAR,,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,14.0,,,,11th gen i5 1145g7
10093,76000.0,2025 08 10T11:52:26.000Z,EZZOUAR,,THINKPAD,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080,DDR4,11th gen i5 1145g7
10094,76000.0,2025 08 07T13:32:46.000Z,EZZOUAR,BON TAT,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.0,,1920x1080,DDR4,11th gen i5 1135g7
10095,76000.0,2024 10 16T09:40:52.000Z,EZZOUAR,,PROBOOK,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,13.0,,1920x1080,DDR4,11th gen i5 1135g7
10096,76000.0,2025 07 16T17:57:01.000Z,KOUBA,,PROBOOK,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,14.0,,1920x1080 FHD,,11th gen i5 1135g7
10097,76000.0,2025 07 13T11:26:47.000Z,EZZOUAR,BON TAT,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,13.3,,,,11th gen i5 1135g7
10098,76000.0,2024 07 19T14:12:23.000Z,ALGER CENTRE,,VOSTRO,,11TH GEN INTEL CORE I5 11320H,8GB,256GB,,15.6,,1920x1080,DDR4X,11th gen i5 11320h
10099,76000.0,2025 03 29T11:10:13.000Z,FREHA,,LATITUDE,,10TH GEN INTEL CORE I7 1061U,16GB,512GB,,14.0,,,,10th gen i7 1061u
10100,76000.0,2025 05 09T14:43:07.000Z,MSILA,,INSPIRON,NVIDIA GEFORCE MX250,10TH GEN INTEL CORE I7,8GB,256GB,,13.5,,1920x1080,,10th gen i7
10101,76000.0,2025 04 16T14:06:23.000Z,EZZOUAR,BON TAT,ZENBOOK,,10TH GEN INTEL CORE I5 1035G1,8GB,512GB,,14.0,,1920x1080 FHD,,10th gen i5 1035g1
10102,76000.0,2025 03 22T15:04:59.000Z,EL EULMA,,LATITUDE,,10TH GEN INTEL CORE I5 10310U,8GB,256GB,,14.0,,,,10th gen i5 10310u
10103,76000.0,2025 01 27T16:09:13.000Z,ISSERS,BON TAT,ELITEBOOK,,10TH GEN INTEL CORE I5 10310U,16GB,512GB,,14.1,,,DDR4,10th gen i5 10310u
10104,76000.0,2024 09 26T15:48:06.000Z,ALGER CENTRE,JAMAIS UTILIS,ZBOOK,,10TH GEN INTEL CORE I5 10310U,16GB,256GB,,14.0,,1920x1080 FHD,DDR4,10th gen i5 10310u
10105,76000.0,2025 06 25T14:36:44.000Z,ALGER CENTRE,JAMAIS UTILIS,THINKPAD,,10TH GEN INTEL CORE I5 10310U,16GB,512GB,,15.6,,1920x1080,DDR4,10th gen i5 10310u
10106,76000.0,2025 08 05T07:56:32.000Z,EZZOUAR,BON TAT,THINKPAD,,10TH GEN INTEL CORE I5 10310U,16GB,512GB,,14.0,,,,10th gen i5 10310u
10107,76000.0,2025 08 05T08:45:26.000Z,EZZOUAR,BON TAT,THINKPAD,,10TH GEN INTEL CORE I5 10310U,16GB,512GB,,14.0,,1920x1080 FHD,,10th gen i5 10310u
10108,76000.0,2025 07 17T17:30:39.000Z,EZZOUAR,,ELITEBOOK,,10TH GEN INTEL CORE I5 10210U,16GB,256GB,,14.0,,1920x1080 FHD,,10th gen i5 10210u
10109,75900.0,2025 01 19T12:13:01.000Z,BLIDA,,MACBOOK,,INTEL CORE I5,8GB,128GB,,13.0,,,LPDDR3,i5
10110,75900.0,2022 04 02T13:25:22.000Z,BLIDA,JAMAIS UTILIS,PAVILION,,INTEL CELERON N4020,4GB,,1TB,15.6,,1366x768,DDR4,celeron n4020
10111,75800.0,2025 02 01T13:22:52.000Z,ZERALDA,,LATITUDE,,10TH GEN INTEL CORE I5 10210U,8GB,512GB,,15.0,,,,10th gen i5 10210u
10112,75500.0,2025 07 24T00:35:55.000Z,CHLEF,,GALAXY,,QUALCOMM SNAPDRAGON 778G,6GB,128GB,,12.4,,2560x1600,LPDDR5,qualcomm snapdragon 778g
10113,75500.0,2025 07 21T09:43:33.000Z,EL HARRACH,,LATITUDE,,INTEL CORE I5 1135G7,,,,,,,,i5 1135g7
10114,75500.0,2025 08 09T12:29:52.000Z,ALGER CENTRE,BON TAT,GALAXY,,11TH GEN INTEL CORE I5 1135G7,8GB,256GB,,15.6,,1920x1080,DDR4,11th gen i5 1135g7
10115,75000.0,2025 07 25T11:06:45.000Z,KOUBA,BON TAT,LATITUDE,,INTEL CORE I7 9850H,16GB,256GB,,14.0,,1920x1080,DDR4,i7 9850h
10116,75000.0,2025 05 15T18:18:44.000Z,DJELFA,BON TAT,STEALTH,NVIDIA GEFORCE GTX 1050 TI,INTEL CORE I7 8750H,8GB,,1TB,15.0,,,DDR4,i7 8750h
10117,75000.0,2025 07 25T11:07:34.000Z,KOUBA,,XPS,,INTEL CORE I7 8550U,8GB,256GB,,13.0,,1920x1080,LPDDR3,i7 8550u
10118,75000.0,2022 11 13T11:22:01.000Z,EZZOUAR,BON TAT,XPS,,INTEL CORE I7 7Y75,16GB,256GB,,13.0,,,,i7 7y75
10119,75000.0,2025 08 02T13:08:38.000Z,EZZOUAR,,XPS,NVIDIA GEFORCE GTX 960,INTEL CORE I7 6700HQ,16GB,512GB,,15.0,,3840x2160,,i7 6700hq
10120,75000.0,2025 06 10T15:13:29.000Z,MENAA,BON TAT,STEALTH,NVIDIA GEFORCE GTX 960,INTEL CORE I7 6700HQ,16GB,,,15.6,,,,i7 6700hq
10121,75000.0,2025 07 20T17:37:43.000Z,EZZOUAR,BON TAT,ALIENWARE,NVIDIA GEFORCE GTX 970,INTEL CORE I7 6700HQ,16GB,768GB,,15.0,,,,i7 6700hq
10122,75000.0,2020 10 04T13:42:40.000Z,EZZOUAR,BON TAT,THINKPAD,,INTEL CORE I7 6500U,8GB,256GB,,13.0,,,,i7 6500u
10123,75000.0,2025 04 20T14:51:59.000Z,OULED FAYET,BON TAT,ELITEBOOK,,INTEL CORE I7 10710U,16GB,512GB,,14.0,,1920x1080,DDR4,i7 10710u
10124,75000.0,2025 07 29T14:22:25.000Z,EZZOUAR,MOYEN,MACBOOK,AMD RADEON PRO 560,INTEL CORE I7,16GB,512GB,,15.0,,2048x1080,,i7
10125,75000.0,2025 02 04T22:08:32.000Z,BABA HASSEN,,MACBOOK,,INTEL CORE I7,16GB,256GB,,15.4,,,,i7
10126,75000.0,2025 04 04T22:42:02.000Z,AIN NAADJA,BON TAT,PAVILION,NVIDIA GEFORCE GTX 1050,INTEL CORE I5 9300H,16GB,256GB,,15.6,,1920x1080,DDR4,i5 9300h
10127,75000.0,2025 06 20T10:42:04.000Z,EL ACHOUR,,PAVILION,NVIDIA GEFORCE GTX 1050 TI,INTEL CORE I5 8300H,8GB,256GB,,15.6,,1920x1080 FHD,DDR4,i5 8300h
10128,75000.0,2020 06 24T14:28:27.000Z,EZZOUAR,,LATITUDE,,INTEL CORE I5 8265U,8GB,256GB,,14.0,,,,i5 8265u
10129,75000.0,2022 08 13T08:22:27.000Z,EZZOUAR,BON TAT,PROBOOK,,INTEL CORE I5 8265U,8GB,256GB,,13.0,,,,i5 8265u
10130,75000.0,2025 08 06T14:03:42.000Z,EZZOUAR,BON TAT,ELITEBOOK,,INTEL CORE I5 8265U,8GB,256GB,,13.3,,1920x1080,DDR4,i5 8265u
10131,75000.0,2023 01 03T19:30:01.000Z,ALGER CENTRE,JAMAIS UTILIS,ELITEBOOK,,INTEL CORE I5 8250U,8GB,256GB,,14.0,,1920x1080,DDR4,i5 8250u
10132,75000.0,2020 11 20T21:45:16.000Z,SIDI BEL ABBES,BON TAT,THINKPAD,,INTEL CORE I5 7Y54U,8GB,256GB,,,,,,i5 7y54u
10133,75000.0,2020 01 07T19:48:48.000Z,EZZOUAR,BON TAT,ASPIRE,NVIDIA GEFORCE GT 940MX,INTEL CORE I5 7200U,,,,,,,,i5 7200u
10134,75000.0,2021 01 18T11:37:41.000Z,HASSI MESSAOUD,BON TAT,INSPIRON,,INTEL CORE I5 6300U,8GB,,,17.0,,,,i5 6300u
10135,75000.0,2024 12 06T16:09:26.000Z,RAHMANIA,JAMAIS UTILIS,PAVILION,,INTEL CORE I5 5200U,4GB,,1TB,15.6,,,,i5 5200u
10136,75000.0,2025 08 03T11:30:38.000Z,BIRKHADEM,,MAC,,INTEL CORE I5 3.0GHZ,32GB,512GB,,,,,,i5 3 0ghz
10137,75000.0,2024 08 28T10:09:16.000Z,AIN NAADJA,BON TAT,LATITUDE,,INTEL CORE I5 1145G7,8GB,256GB,,14.0,,,DDR4,i5 1145g7
10138,75000.0,2025 02 18T13:42:46.000Z,NACIRIA,BON TAT,INSPIRON,,INTEL CORE I5 1145G7,16GB,256GB,,14.0,,,,i5 1145g7
10139,75000.0,2025 05 17T14:13:43.000Z,LAKHDARIA,,LATITUDE,,INTEL CORE I5 1145G7,16GB,256GB,,13.3,,,,i5 1145g7
10140,75000.0,2025 05 04T15:57:04.000Z,AIN NAADJA,BON TAT,LATITUDE,,INTEL CORE I5 1145G7,16GB,256GB,,14.0,,,DDR4,i5 1145g7
10141,75000.0,2025 04 29T10:29:01.000Z,AIN NAADJA,BON TAT,LATITUDE,,INTEL CORE I5 1145G7,8GB,256GB,,14.0,,1920x1080 FHD,DDR4,i5 1145g7
10142,75000.0,2025 07 25T11:07:57.000Z,KOUBA,,XPS,,INTEL CORE I5 1135G7,8GB,256GB,,13.0,,1920x1080,LPDDR4X,i5 1135g7
10143,75000.0,2024 01 16T09:17:47.000Z,EZZOUAR,,LATITUDE,,INTEL CORE I5 1135G7,16GB,256GB,,15.6,,,DDR4,i5 1135g7
10144,75000.0,2024 12 18T09:11:24.000Z,EZZOUAR,,,,INTEL CORE I5 1135G7,16GB,512GB,,14.0,,,,i5 1135g7
10145,75000.0,2025 07 25T11:07:11.000Z,KOUBA,BON TAT,VIVOBOOK,,INTEL CORE I5 1135G7,8GB,512GB,,15.6,60Hz,1920x1080 FHD,DDR4,i5 1135g7
10146,75000.0,2025 08 09T16:19:59.000Z,EZZOUAR,BON TAT,ELITEBOOK,,INTEL CORE I5 10310U,8GB,256GB,,13.0,,1920x1080 FHD,,i5 10310u
10147,75000.0,2025 08 06T15:46:33.000Z,EZZOUAR,,ELITEBOOK,,INTEL CORE I5 10310U,16GB,256GB,,14.0,,,,i5 10310u
10148,75000.0,2025 05 28T09:01:33.000Z,EZZOUAR,BON TAT,THINKPAD,,INTEL CORE I5 10310U,8GB,256GB,,14.0,,1920x1080,DDR4,i5 10310u
10149,75000.0,2025 04 19T12:35:22.000Z,EZZOUAR,BON TAT,THINKPAD,,INTEL CORE I5 10310U,8GB,256GB,,14.0,,1920x1080,DDR4,i5 10310u
10150,75000.0,2025 05 21T11:26:57.000Z,BEJAIA,,LATITUDE,,INTEL CORE I5 10310U,16GB,512GB,,15.6,,1920x1080,DDR4,i5 10310u
