id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,mapped_cpu_name,match_score,cores,cpu_mark,tdp,gpu_name,match_type
3877,155000.0,2024 08 29T12:25:41.000Z,ALGER CENTRE,,THINKPAD,,13TH GEN INTEL CORE I7 1355U,16GB,512GB,,13.3,,1920x1080 FHD,DDR5,Intel Core i7-1355U,100.0,2,"14,085",15.0,Intel UHD Graphics 770,fuzzy
3878,155000.0,2025 05 10T11:02:18.000Z,BIRKHADEM,,PAVILION,,13TH GEN INTEL CORE I7,16GB,1TB,,13.4,,,DDR5,Intel Core i7-1355U,100.0,2,"14,085",15.0,Intel UHD Graphics 770,generic->common (13TH GEN INTEL CORE I7)
3879,155000.0,2024 09 22T12:46:30.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,,13TH GEN INTEL CORE I5 1345U,16GB,512GB,,14.0,,,,Intel Core i5-1345U,100.0,2,"14,177",15.0,Intel UHD Graphics 730,fuzzy
3880,155000.0,2025 08 09T17:40:13.000Z,EL KHARROUBA,BON TAT,THINKPAD,,13TH GEN INTEL CORE I5 1340P,16GB,512GB,,14.0,,1920x1200 FHD,LPDDR5X,Intel Core i5-1340P,100.0,4,"18,557",28.0,Intel UHD Graphics 730,fuzzy
3881,155000.0,2025 04 19T15:08:05.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I5 1335U,16GB,512GB,,14.0,,1920x1080,,Intel Core i5-1335U,100.0,2,"13,994",15.0,Intel UHD Graphics 730,fuzzy
3882,155000.0,2025 08 05T09:16:33.000Z,BACHDJERRAH,JAMAIS UTILIS,PROBOOK,,13TH GEN INTEL CORE I5 1335U,16GB,512GB,,15.6,,1920x1080 FHD,,Intel Core i5-1335U,100.0,2,"13,994",15.0,Intel UHD Graphics 730,fuzzy
3883,155000.0,2025 03 20T15:52:50.000Z,EZZOUAR,BON TAT,PAVILION,,13TH GEN INTEL CORE I5 1335U,32GB,512GB,,13.5,,1920x1080 FHD,,Intel Core i5-1335U,100.0,2,"13,994",15.0,Intel UHD Graphics 730,fuzzy
3884,155000.0,2025 07 01T19:24:07.000Z,ALGER CENTRE,JAMAIS UTILIS,ENVY,,13TH GEN INTEL CORE I5 1335U,8GB,512GB,,15.6,,1920x1080,DDR4X,Intel Core i5-1335U,100.0,2,"13,994",15.0,Intel UHD Graphics 730,fuzzy
3885,155000.0,2025 08 03T15:39:53.000Z,EZZOUAR,JAMAIS UTILIS,PROBOOK,,13TH GEN INTEL CORE I5 1335U,8GB,256GB,,14.0,,,DDR4,Intel Core i5-1335U,100.0,2,"13,994",15.0,Intel UHD Graphics 730,fuzzy
3886,155000.0,2025 01 10T22:40:58.000Z,MOSTAGANEM,JAMAIS UTILIS,THINKPAD,,13TH GEN INTEL CORE I5 1335U,8GB,256GB,,16.0,,,,Intel Core i5-1335U,100.0,2,"13,994",15.0,Intel UHD Graphics 730,fuzzy
3887,155000.0,2025 07 29T14:11:49.000Z,AIN NAADJA,JAMAIS UTILIS,INSPIRON,,13TH GEN INTEL CORE I5 1334U,16GB,512GB,,14.0,,1920x120,DDR5,Intel Core i5-1334U,100.0,2,"13,245",15.0,Intel UHD Graphics 730,fuzzy
3888,155000.0,2024 09 29T09:23:07.000Z,SOUK AHRAS,BON TAT,VICTUS,,13TH GEN INTEL CORE I5,16GB,512GB,,15.6,,,,Intel Core i5-1335U,100.0,2,"13,994",15.0,Intel UHD Graphics 730,generic->common (13TH GEN INTEL CORE I5)
3889,155000.0,2025 08 07T12:43:29.000Z,EZZOUAR,,PRECISION,NVIDIA RTX A1000,12TH GEN INTEL CORE I7 12800H,32GB,,,,,,,Intel Core i7-12800H,100.0,6,"23,957",45.0,Intel UHD Graphics 770,fuzzy
3890,155000.0,2024 12 17T16:47:52.000Z,ALGER CENTRE,JAMAIS UTILIS,VIVOBOOK,,12TH GEN INTEL CORE I7 12700H,16GB,512GB,,15.6,,1920x1080,DDR4X,Intel Core i7-12700H,100.0,6,"25,280",45.0,Intel UHD Graphics 770,fuzzy
3891,155000.0,2024 08 27T19:19:04.000Z,ALGER CENTRE,JAMAIS UTILIS,THINKPAD,NVIDIA QUADRO T550,12TH GEN INTEL CORE I7 1260P,16GB,1TB,,14.0,,1920x1080,DDR4X,Intel Core i7-1260P,100.0,4,"16,583",28.0,Intel UHD Graphics 770,fuzzy
3892,155000.0,2025 07 13T11:10:04.000Z,EZZOUAR,,XPS,,12TH GEN INTEL CORE I7 1260P,32GB,512GB,,13.0,,,,Intel Core i7-1260P,100.0,4,"16,583",28.0,Intel UHD Graphics 770,fuzzy
3893,155000.0,2025 07 25T13:03:31.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,12TH GEN INTEL CORE I7 1260P,16GB,512GB,,15.6,,1920x1080,,Intel Core i7-1260P,100.0,4,"16,583",28.0,Intel UHD Graphics 770,fuzzy
3894,155000.0,2025 07 27T16:30:25.000Z,KOUBA,JAMAIS UTILIS,PAVILION,,12TH GEN INTEL CORE I7 1260P,16GB,512GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i7-1260P,100.0,4,"16,583",28.0,Intel UHD Graphics 770,fuzzy
3895,155000.0,2025 06 04T21:43:27.000Z,REGHAIA,JAMAIS UTILIS,PAVILION,,12TH GEN INTEL CORE I7 1260P,16GB,512GB,,15.6,,,,Intel Core i7-1260P,100.0,4,"16,583",28.0,Intel UHD Graphics 770,fuzzy
3896,155000.0,2024 07 21T08:24:10.000Z,EZZOUAR,,THINKPAD,,12TH GEN INTEL CORE I7 1260P,16GB,512GB,,14.0,,,DDR5,Intel Core i7-1260P,100.0,4,"16,583",28.0,Intel UHD Graphics 770,fuzzy
3897,155000.0,2025 07 25T11:07:26.000Z,KOUBA,,ASPIRE,NVIDIA GEFORCE RTX 2050,12TH GEN INTEL CORE I7 1255U,16GB,1TB,,15.6,,1920x1080,DDR4,Intel Core i7-1255U,100.0,2,"13,087",15.0,Intel UHD Graphics 770,fuzzy
3898,155000.0,2025 05 01T12:23:32.000Z,SKIKDA,BON TAT,ZBOOK,NVIDIA QUADRO T550,12TH GEN INTEL CORE I7 1255U,16GB,512GB,,16.0,,,,Intel Core i7-1255U,100.0,2,"13,087",15.0,Intel UHD Graphics 770,fuzzy
3899,155000.0,2024 12 29T20:11:29.000Z,BIR EL DJIR,JAMAIS UTILIS,VOSTRO,,12TH GEN INTEL CORE I7 1255U,8GB,512GB,,,,,,Intel Core i7-1255U,100.0,2,"13,087",15.0,Intel UHD Graphics 770,fuzzy
3900,155000.0,2025 08 03T15:29:57.000Z,EZZOUAR,JAMAIS UTILIS,VOSTRO,,12TH GEN INTEL CORE I7 1255U,8GB,512GB,,15.6,,,,Intel Core i7-1255U,100.0,2,"13,087",15.0,Intel UHD Graphics 770,fuzzy
3901,155000.0,2025 06 21T12:11:50.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,12TH GEN INTEL CORE I7 1255U,16GB,512GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i7-1255U,100.0,2,"13,087",15.0,Intel UHD Graphics 770,fuzzy
3902,155000.0,2025 02 27T15:05:01.000Z,EZZOUAR,JAMAIS UTILIS,VIVOBOOK,,12TH GEN INTEL CORE I7 1255U,16GB,1TB,,17.3,,1920x1080 FHD,DDR4,Intel Core i7-1255U,100.0,2,"13,087",15.0,Intel UHD Graphics 770,fuzzy
3903,155000.0,2025 07 02T17:24:39.000Z,ALGER CENTRE,JAMAIS UTILIS,VIVOBOOK,,12TH GEN INTEL CORE I7 1255U,16GB,512GB,,15.6,,1920x1080,DDR4X,Intel Core i7-1255U,100.0,2,"13,087",15.0,Intel UHD Graphics 770,fuzzy
3904,155000.0,2024 12 23T15:01:11.000Z,EZZOUAR,JAMAIS UTILIS,PRECISION,,12TH GEN INTEL CORE I5 1250P,16GB,512GB,,14.0,,,,Intel Core i5-1250P,100.0,4,"19,108",28.0,Intel UHD Graphics 730,fuzzy
3905,155000.0,2025 07 21T17:26:09.000Z,ZERALDA,JAMAIS UTILIS,VIVOBOOK,NVIDIA GEFORCE RTX 2050,12TH GEN INTEL CORE I5 12500H,8GB,256GB,,16.0,,,DDR4,Intel Core i5-12500H,100.0,4,"20,442",45.0,Intel UHD Graphics 730,fuzzy
3906,155000.0,2025 07 10T12:53:28.000Z,HUSSEIN DEY,,TUF,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I5 12500H,16GB,512GB,,15.0,,,DDR4,Intel Core i5-12500H,100.0,4,"20,442",45.0,Intel UHD Graphics 730,fuzzy
3907,155000.0,2024 07 27T13:38:46.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 2050,12TH GEN INTEL CORE I5 12450H,16GB,512GB,,14.0,,,DDR5,Intel Core i5-12450H,100.0,4,"16,064",45.0,Intel UHD Graphics 730,fuzzy
3908,155000.0,2024 12 16T10:24:32.000Z,ORAN,,VICTUS,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I5 12450H,16GB,512GB,,,144Hz,,,Intel Core i5-12450H,100.0,4,"16,064",45.0,Intel UHD Graphics 730,fuzzy
3909,155000.0,2024 07 13T10:04:03.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I5 12450H,16GB,512GB,,15.6,144Hz,,,Intel Core i5-12450H,100.0,4,"16,064",45.0,Intel UHD Graphics 730,fuzzy
3910,155000.0,2024 09 29T07:46:38.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,12TH GEN INTEL CORE I5 1235U,16GB,512GB,,13.0,,,,Intel Core i5-1235U,100.0,2,"12,682",15.0,Intel UHD Graphics,fuzzy
3911,155000.0,2024 09 01T12:12:27.000Z,ALGER CENTRE,JAMAIS UTILIS,ELITEBOOK,,12TH GEN INTEL CORE I5 1235U,8GB,512GB,,15.6,,1920x1080 FHD,DDR4X,Intel Core i5-1235U,100.0,2,"12,682",15.0,Intel UHD Graphics,fuzzy
3912,155000.0,2024 11 12T10:22:22.000Z,EZZOUAR,JAMAIS UTILIS,SURFACE,,12TH GEN INTEL CORE I5,8GB,256GB,,12.0,,,,Intel Core i5-1235U,100.0,2,"12,682",15.0,Intel UHD Graphics,generic->common (12TH GEN INTEL CORE I5)
3913,155000.0,2024 11 04T10:58:31.000Z,EZZOUAR,BON TAT,SURFACE,,11TH GEN INTEL CORE I7 1185G7,16GB,256GB,,13.0,,,,Intel Core i7-1185G7 @ 3.00GHz,69.23076923076923,4,"10,010",15.0,Intel Iris Xe Graphics,fuzzy
3914,155000.0,2025 08 11T13:18:54.000Z,HUSSEIN DEY,,OMEN,NVIDIA GEFORCE RTX 3050 TI,11TH GEN INTEL CORE I7 11800H,16GB,512GB,,,,,,Intel Core i7-11800H @ 2.30GHz,69.23076923076923,8,"19,776",45.0,Intel UHD Graphics,fuzzy
3915,155000.0,2025 07 23T16:56:30.000Z,KOUBA,,XPS,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,13.4,,1920x1200,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4,"9,839",15.0,Intel Iris Xe Graphics,fuzzy
3916,155000.0,2024 10 29T08:33:54.000Z,EZZOUAR,BON TAT,SPECTRE,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,15.0,360Hz,4K,,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4,"9,839",15.0,Intel Iris Xe Graphics,fuzzy
3917,155000.0,2022 12 05T17:07:51.000Z,ALGER CENTRE,JAMAIS UTILIS,THINKPAD,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,13.3,,1920x1080,DDR4X,Intel Core i7-1165G7 @ 2.80GHz,69.23076923076923,4,"9,839",15.0,Intel Iris Xe Graphics,fuzzy
3918,155000.0,2024 10 25T20:19:14.000Z,EZZOUAR,BON TAT,VIVOBOOK,NVIDIA GEFORCE RTX 3050,11TH GEN INTEL CORE I7 11370H,16GB,512GB,,15.0,,,,Intel Core i7-11370H @ 3.30GHz,69.23076923076923,4,"11,550",35.0,Intel Iris Xe Graphics,fuzzy
3919,155000.0,2024 09 08T18:39:45.000Z,HUSSEIN DEY,,TUF,NVIDIA GEFORCE RTX 3050,11TH GEN INTEL CORE I5 11400H,16GB,512GB,,17.0,,,DDR4,Intel Core i5-11400H @ 2.70GHz,69.23076923076923,6,"15,221",45.0,Intel UHD Graphics,fuzzy
3920,155000.0,2024 09 09T18:27:09.000Z,HUSSEIN DEY,,TUF,NVIDIA GEFORCE RTX 3050,11TH GEN INTEL CORE I5 11400H,16GB,512GB,,15.0,,,DDR4,Intel Core i5-11400H @ 2.70GHz,69.23076923076923,6,"15,221",45.0,Intel UHD Graphics,fuzzy
3921,155000.0,2025 07 30T12:20:55.000Z,EZZOUAR,,OMEN,NVIDIA GEFORCE RTX 3050 TI,11TH GEN INTEL CORE I5 11400H,16GB,512GB,,16.0,,,DDR4,Intel Core i5-11400H @ 2.70GHz,69.23076923076923,6,"15,221",45.0,Intel UHD Graphics,fuzzy
3922,155000.0,2022 11 29T17:37:16.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,16GB,,,,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4,"9,399",15.0,Intel Iris Xe Graphics,fuzzy
3923,155000.0,2025 01 16T10:33:39.000Z,BLIDA,BON TAT,IDEAPAD,NVIDIA GEFORCE RTX 3050 TI,11TH GEN INTEL CORE I5 11300H,16GB,1TB,,15.0,,1920x1080 FHD,,Intel Core i5-11300H @ 3.10GHz,74.28571428571428,4,"10,769",35.0,Intel UHD Graphics,fuzzy
3924,155000.0,2024 09 21T11:58:56.000Z,EZZOUAR,BON TAT,INSPIRON,NVIDIA GEFORCE RTX 2070,10TH GEN INTEL CORE I7 10750H,16GB,,,,,,,Intel Core i7-10750H @ 2.60GHz,69.23076923076923,6,"11,503",45.0,Intel UHD Graphics,fuzzy
3925,155000.0,2023 01 10T08:57:27.000Z,DELY BRAHIM,,SURFACE,NVIDIA GEFORCE GTX 1650,10TH GEN INTEL CORE I7 1065G7,16GB,256GB,,13.3,,,,Intel Core i7-1065G7 @ 1.30GHz,74.28571428571428,4,"8,135",15.0,Intel Iris Plus Graphics,fuzzy
3926,155000.0,2025 07 22T11:10:44.000Z,AIN TADLES,BON TAT,STEALTH,NVIDIA GEFORCE GTX 1660 TI,10TH GEN INTEL CORE I7,8GB,512GB,,,,,,Intel Core i7-10510U @ 1.80GHz,100.0,4,"6,394",15.0,Intel UHD Graphics,generic->common (10TH GEN INTEL CORE I7)
3927,155000.0,2025 02 04T18:10:19.000Z,BORDJ EL BAHRI,,INSPIRON,NVIDIA GEFORCE RTX 3050 TI,10TH GEN INTEL CORE I5,16GB,512GB,,16.0,,,,Intel Core i5-10210U @ 1.60GHz,100.0,4,"6,069",15.0,Intel UHD Graphics,generic->common (10TH GEN INTEL CORE I5)
3928,155000.0,2025 06 22T13:56:42.000Z,DRARIA,BON TAT,ASPIRE,NVIDIA GEFORCE RTX 3060,10TH GEN INTEL CORE I5,16GB,500GB,,17.0,120Hz,FHD,,Intel Core i5-10210U @ 1.60GHz,100.0,4,"6,069",15.0,Intel UHD Graphics,generic->common (10TH GEN INTEL CORE I5)
3929,154999.0,2025 06 01T10:15:55.000Z,DELY BRAHIM,,THINKBOOK,,AMD RYZEN 7 7735H,32GB,512GB,,16.0,,,,AMD Ryzen 7 7735H,100.0,8,"23,509",54.0,AMD Radeon 680M,exact
3930,154999.0,2025 02 06T22:42:29.000Z,DELY BRAHIM,,XPS,,12TH GEN INTEL CORE I7 1260P,16GB,512GB,,13.3,,,DDR5,Intel Core i7-1260P,100.0,4,"16,583",28.0,Intel UHD Graphics 770,fuzzy
3931,154990.0,2025 01 26T22:52:27.000Z,DELY BRAHIM,,XPS,,12TH GEN INTEL CORE I7 1250U,16GB,512GB,,13.3,,,DDR5,Intel Core i7-1250U,100.0,2,"11,288",9.0,Intel UHD Graphics 770,fuzzy
3932,154900.0,2025 08 10T09:01:24.000Z,HYDRA,JAMAIS UTILIS,VIVOBOOK,NVIDIA GEFORCE RTX 2050,12TH GEN INTEL CORE I5 12500H,8GB,512GB,,16.0,,1920x1200,DDR4,Intel Core i5-12500H,100.0,4,"20,442",45.0,Intel UHD Graphics 730,fuzzy
3933,154000.0,2025 07 29T09:17:19.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,AMD RADEON RX 640,INTEL CORE I7 10510U,8GB,256GB,,14.0,,1920x1080 FHD,,Intel Core i7-10510U @ 1.80GHz,100.0,4,"6,394",15.0,Intel UHD Graphics,fuzzy
3934,154000.0,2025 07 23T13:42:21.000Z,ALGER CENTRE,BON TAT,LATITUDE,NVIDIA GEFORCE MX550,13TH GEN INTEL CORE I7 1370P,16GB,1TB,,15.0,,,DDR5,Intel Core i7-1370P,100.0,6,"19,991",28.0,Intel UHD Graphics 770,fuzzy
3935,154000.0,2025 07 21T17:32:20.000Z,ZERALDA,JAMAIS UTILIS,VIVOBOOK,,13TH GEN INTEL CORE I7 13700H,16GB,512GB,,15.6,,1920x1080,DDR4,Intel Core i7-13700H,100.0,6,"26,106",45.0,Intel UHD Graphics 770,fuzzy
3936,154000.0,2025 08 02T01:45:28.000Z,EZZOUAR,,VIVOBOOK,NVIDIA GEFORCE RTX 3050,13TH GEN INTEL CORE I5 13500H,16GB,512GB,,15.0,,,,Intel Core i5-13500H,100.0,4,"21,057",45.0,Intel UHD Graphics 730,fuzzy
3937,154000.0,2025 08 05T10:45:32.000Z,DRARIA,JAMAIS UTILIS,PAVILION,NVIDIA GEFORCE MX570,13TH GEN INTEL CORE I5 1334U,16GB,512GB,,15.6,,1920x1080 FHD,,Intel Core i5-1334U,100.0,2,"13,245",15.0,Intel UHD Graphics 730,fuzzy
3938,154000.0,2025 03 24T11:27:43.000Z,AIN BENIAN,,PAVILION,,12TH GEN INTEL CORE I7 1260P,16GB,512GB,,15.0,,,,Intel Core i7-1260P,100.0,4,"16,583",28.0,Intel UHD Graphics 770,fuzzy
3939,153900.0,2025 06 02T09:14:56.000Z,AIN BENIAN,JAMAIS UTILIS,PAVILION,,13TH GEN INTEL CORE I7 1355U,8GB,512GB,,15.6,,,DDR4,Intel Core i7-1355U,100.0,2,"14,085",15.0,Intel UHD Graphics 770,fuzzy
3940,153500.0,2025 07 29T09:15:37.000Z,EZZOUAR,JAMAIS UTILIS,VICTUS,AMD RADEON RX 6550,AMD RYZEN 5 7535HS,8GB,512GB,,,,,,AMD Ryzen 5 7535HS,100.0,6,"17,777",35.0,AMD Radeon 660M,exact
3941,153500.0,2025 08 10T17:10:10.000Z,TLEMCEN,JAMAIS UTILIS,VICTUS,AMD RADEON RX 6550,AMD RYZEN 5 7535HS,16GB,512GB,,15.6,144Hz,1920x1080,,AMD Ryzen 5 7535HS,100.0,6,"17,777",35.0,AMD Radeon 660M,exact
3942,153500.0,2025 07 16T13:24:34.000Z,CHLEF,,GALAXY,,2ND GEN QUALCOMM SNAPDRAGON 8C,12GB,256GB,,12.4,120Hz,2K,LPDDR5X,Snapdragon 835,83.33333333333333,8,"2,610",9.0,,fuzzy
3943,153500.0,2025 07 26T22:16:53.000Z,EL AFFROUN,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I5 12450H,16GB,512GB,,15.6,144Hz,,,Intel Core i5-12450H,100.0,4,"16,064",45.0,Intel UHD Graphics 730,fuzzy
3944,153000.0,2025 05 29T18:35:04.000Z,CONSTANTINE,BON TAT,INSPIRON,NVIDIA QUADRO T2000,INTEL CORE I9 10800H,8GB,512GB,,15.0,,,,Intel Core i7-12800H,77.77777777777777,6,"23,957",45.0,Intel UHD Graphics 770,fuzzy
3945,153000.0,2021 07 15T20:17:19.000Z,AOULEF,BON TAT,VIVOBOOK,,INTEL CORE I7 2630QM,12GB,,1TB,17.0,,,,Intel Core i7-2630QM @ 2.00GHz,100.0,4,"3,557",45.0,Intel HD Graphics 3000,fuzzy
3946,153000.0,2024 09 19T08:59:06.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3,8GB,1TB,,,,,,Apple M3 8 Core,100.0,4,"19,099",20.0,Apple 19-core GPU,fuzzy
3947,153000.0,2024 08 28T08:37:44.000Z,JIJEL,,STRIX,NVIDIA GEFORCE GTX 1650,AMD RYZEN 7 4800H,16GB,512GB,,15.6,144Hz,1920x1080,DDR4,AMD Ryzen 7 4800H,100.0,8,"18,021",45.0,AMD Radeon Graphics,exact
3948,153000.0,2025 06 11T16:43:06.000Z,EZZOUAR,JAMAIS UTILIS,ELITEBOOK,,AMD RYZEN 5 8540U,16GB,512GB,,14.0,,,DDR5,AMD Ryzen 5 8540U,100.0,6,"18,401",28.0,AMD Radeon 740M,exact
3949,153000.0,2025 08 06T00:29:16.000Z,EZZOUAR,BON TAT,NITRO,NVIDIA GEFORCE RTX 3060,AMD RYZEN 5 5600H,8GB,512GB,,15.6,144Hz,,,AMD Ryzen 5 5600H,100.0,6,"16,492",45.0,AMD Radeon Graphics,exact
3950,153000.0,2021 02 13T13:12:38.000Z,EZZOUAR,,LATITUDE,,8TH GEN INTEL CORE I7 8665U,16GB,512GB,,14.1,,1920x1080,DDR4,Intel Core i7-8665U @ 1.90GHz,68.75,4,"6,192",15.0,Intel UHD Graphics 630,fuzzy
3951,153000.0,2025 08 07T14:43:21.000Z,KOUBA,,THINKBOOK,,13TH GEN INTEL CORE I7 13700H,16GB,512GB,,16.0,,1920x1200,DDR5,Intel Core i7-13700H,100.0,6,"26,106",45.0,Intel UHD Graphics 770,fuzzy
3952,153000.0,2024 12 02T11:59:29.000Z,EZZOUAR,,IDEAPAD,,13TH GEN INTEL CORE I7 1365U,16GB,512GB,,16.1,,,DDR5,Intel Core i7-1365U,100.0,2,"13,840",15.0,Intel UHD Graphics 770,fuzzy
3953,153000.0,2025 05 24T15:17:27.000Z,DOUERA,JAMAIS UTILIS,PAVILION,,13TH GEN INTEL CORE I7 1355U,8GB,512GB,,15.6,,1920x1080,DDR4,Intel Core i7-1355U,100.0,2,"14,085",15.0,Intel UHD Graphics 770,fuzzy
3954,153000.0,2025 08 04T09:12:10.000Z,ORAN,JAMAIS UTILIS,PAVILION,,13TH GEN INTEL CORE I7 1355U,8GB,512GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i7-1355U,100.0,2,"14,085",15.0,Intel UHD Graphics 770,fuzzy
3955,153000.0,2025 06 24T11:36:58.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I5 1345U,16GB,512GB,,,,,,Intel Core i5-1345U,100.0,2,"14,177",15.0,Intel UHD Graphics 730,fuzzy
3956,153000.0,2025 08 10T09:36:06.000Z,BORDJ EL KIFFAN,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I5 1345U,16GB,256GB,,14.0,,1920x1080,LPDDR5,Intel Core i5-1345U,100.0,2,"14,177",15.0,Intel UHD Graphics 730,fuzzy
3957,153000.0,2025 06 29T06:50:58.000Z,MEFTAH,,LATITUDE,,10TH GEN INTEL CORE I7,16GB,512GB,,15.0,,,,Intel Core i7-10510U @ 1.80GHz,100.0,4,"6,394",15.0,Intel UHD Graphics,generic->common (10TH GEN INTEL CORE I7)
3958,152990.0,2025 07 09T19:15:23.000Z,ORAN,,PAVILION,,INTEL CORE I7 1355U,8GB,512GB,,15.6,,1920x1080,DDR4,Intel Core i7-1355U,100.0,2,"14,085",15.0,Intel UHD Graphics 770,fuzzy
3959,152000.0,2025 07 20T13:00:53.000Z,EZZOUAR,,LATITUDE,,INTEL ULTRA 7 165U,32GB,512GB,,14.0,,1920x1080 FHD,,Intel Core Ultra 7 165U,100.0,2,"16,825",15.0,Intel Arc Graphics,fuzzy
3960,152000.0,2025 08 05T14:35:33.000Z,EZZOUAR,,LATITUDE,,INTEL CORE ULTRA 7 165U,32GB,512GB,,14.0,,1920x1080,,Intel Core Ultra 7 165U,100.0,2,"16,825",15.0,Intel Arc Graphics,exact
3961,152000.0,2025 07 28T10:39:52.000Z,EZZOUAR,,GALAXY,,INTEL CORE I7 1360P,16GB,512GB,,,,,,Intel Core i7-1360P,100.0,4,"18,492",28.0,Intel UHD Graphics 770,fuzzy
3962,152000.0,2025 08 10T09:36:07.000Z,BORDJ EL KIFFAN,JAMAIS UTILIS,PAVILION,,INTEL CORE I7 1355U,8GB,512GB,,15.6,,1920x1080 FHD,,Intel Core i7-1355U,100.0,2,"14,085",15.0,Intel UHD Graphics 770,fuzzy
3963,152000.0,2025 07 20T12:16:11.000Z,EZZOUAR,,OMEN,NVIDIA GEFORCE RTX 3050 TI,INTEL CORE I5 11400H,16GB,512GB,,16.0,,,,Intel Core i5-11400H @ 2.70GHz,100.0,6,"15,221",45.0,Intel UHD Graphics,fuzzy
3964,152000.0,2025 08 05T16:08:06.000Z,EZZOUAR,BON TAT,MACBOOK,APPLE 10-CORE GPU,APPLE M2,8GB,256GB,,,,,,Apple M2 8 Core 3500 MHz,100.0,4,"15,646",22.0,Apple 19-core GPU,fuzzy
3965,152000.0,2025 08 11T12:16:17.000Z,EZZOUAR,BON TAT,ELITEBOOK,,AMD RYZEN 7 PRO 7840U,32GB,512GB,,14.0,,1920x1080,,AMD Ryzen 7 PRO 7840U,100.0,8,"24,440",30.0,AMD Radeon 780M,exact
3966,152000.0,2025 07 06T01:45:32.000Z,EZZOUAR,,ROG,NVIDIA GEFORCE GTX 1650,AMD RYZEN 7 4800H,32GB,512GB,,17.0,,1920x1080,,AMD Ryzen 7 4800H,100.0,8,"18,021",45.0,AMD Radeon Graphics,exact
3967,152000.0,2025 07 10T09:03:27.000Z,EZZOUAR,,ENVY,,13TH GEN INTEL CORE I7 13700H,16GB,512GB,,17.3,,1920x1080 FHD,,Intel Core i7-13700H,100.0,6,"26,106",45.0,Intel UHD Graphics 770,fuzzy
3968,152000.0,2025 08 06T16:00:54.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I7 1365U,32GB,512GB,,13.3,360Hz,1920x1080 FHD,,Intel Core i7-1365U,100.0,2,"13,840",15.0,Intel UHD Graphics 770,fuzzy
3969,152000.0,2025 08 10T11:16:16.000Z,OULED FAYET,JAMAIS UTILIS,IDEAPAD,,13TH GEN INTEL CORE I7 13620H,16GB,500GB,,16.0,,1920x1080 FHD,DDR5,Intel Core i7-13620H,100.0,6,"23,624",45.0,Intel UHD Graphics 770,fuzzy
3970,152000.0,2025 08 10T08:46:43.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,13TH GEN INTEL CORE I7 1355U,8GB,512GB,,15.6,,1920x1080 FHD,DDR4,Intel Core i7-1355U,100.0,2,"14,085",15.0,Intel UHD Graphics 770,fuzzy
3971,152000.0,2024 08 18T13:08:31.000Z,ALGER CENTRE,JAMAIS UTILIS,ENVY,,13TH GEN INTEL CORE I5 1335U,16GB,512GB,,14.0,,1920x1080,DDR4X,Intel Core i5-1335U,100.0,2,"13,994",15.0,Intel UHD Graphics 730,fuzzy
3972,152000.0,2025 07 30T14:36:29.000Z,EZZOUAR,,VICTUS,NVIDIA GEFORCE RTX 4050,12TH GEN INTEL CORE I5 12500H,16GB,512GB,,15.0,,1920x1080,,Intel Core i5-12500H,100.0,4,"20,442",45.0,Intel UHD Graphics 730,fuzzy
