id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,mapped_cpu_name,match_score,cores,cpu_mark,tdp,gpu_name,match_type,gpu_match_score,gpu_g3d_mark,gpu_g2d_mark,gpu_tdp,is_generic_cpu,cpu_generation,cpu_tier,mapped_cpu_tier,inference_level
83,800000.0,2024 10 05T14:31:48.000Z,BIR EL DJIR,BON TAT,PROBOOK,,INTEL CORE I7 10510U,16GB,512GB,,14.0,,1920x1080 FHD,DDR4,Intel Core i7-10510U @ 1.80GHz,100.0,4.0,"6,394",15.0,Intel UHD Graphics,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,10,i7,i7,
84,800000.0,2025 07 26T15:17:03.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 40-CORE GPU,APPLE M3 MAX,64GB,2TB,,,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 64-core GPU,fuzzy_tier_validated,85.71428571428571,50000,1500,60.0,False,,,,
85,795000.0,2025 07 31T16:45:03.000Z,HUSSEIN DEY,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 14900HX,,,,,,,,Intel Core i9-14900HX,100.0,8.0,"44,450",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,14,i9,i9,
86,795000.0,2025 08 09T09:16:02.000Z,KOUBA,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 14900HX,,,,,,,,Intel Core i9-14900HX,100.0,8.0,"44,450",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,14,i9,i9,
87,795000.0,2024 11 23T12:10:30.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,48GB,1TB,,16.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
88,795000.0,2025 05 03T13:55:16.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 38-CORE GPU,APPLE M2 MAX,128GB,2TB,,14.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12.0,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
89,780000.0,2025 04 06T21:59:49.000Z,ALGER CENTRE,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 14900HX,32GB,2TB,,,,,,Intel Core i9-14900HX,100.0,8.0,"44,450",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,14,i9,i9,
90,780000.0,2025 01 14T21:26:47.000Z,ALGER CENTRE,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 14900HX,64GB,,,,,,,Intel Core i9-14900HX,100.0,8.0,"44,450",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,14,i9,i9,
91,770000.0,2025 08 11T13:36:43.000Z,EZZOUAR,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 5080,INTEL ULTRA 9 275HX,64GB,2TB,,18.0,300Hz,2560x1440,LPDDR5X,Intel Core Ultra 9 275HX,100.0,8.0,"56,114",55.0,GeForce RTX 5080,fuzzy_tier_validated,100.0,"35,772","1,411",360.0,False,,ultra9,ultra9,
92,770000.0,2025 05 30T10:26:55.000Z,MOHAMMADIA,JAMAIS UTILIS,MACBOOK,,APPLE M4 MAX,36GB,1TB,,14.0,,,,Apple M4 Max 14 Core,100.0,10.0,"38,486",40.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
93,750000.0,2025 07 30T09:25:52.000Z,MOHAMMADIA,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4080,INTEL CORE I9 14900HX,32GB,1TB,,,,,,Intel Core i9-14900HX,100.0,8.0,"44,450",55.0,GeForce RTX 4080,fuzzy_tier_validated,100.0,"34,449","1,249",320.0,False,14,i9,i9,
94,750000.0,2024 09 02T20:35:58.000Z,,,ALIENWARE,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13950HX,64GB,4TB,,18.0,,,,Intel Core i9-13950HX,100.0,8.0,"40,916",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,13,i9,i9,
95,750000.0,2021 07 31T21:04:56.000Z,GHARDAIA,,MACBOOK,,INTEL CORE I5 2310,8GB,16GB,,16.0,,,,Intel Core i5-1230U,80.0,2.0,"11,061",9.0,Intel UHD Graphics 730,fuzzy_tier_validated,100.0,1000,237,15.0,False,23,i5,i5,
96,750000.0,2025 03 20T00:58:22.000Z,BORDJ EL KIFFAN,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,24GB,512GB,,16.0,,,Unified,Apple M4 Pro 12 Core,100.0,8.0,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated,72.72727272727272,15000,500,15.0,False,,,,
97,750000.0,2025 08 11T11:31:27.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 40-CORE GPU,APPLE M3 MAX,48GB,1TB,,16.2,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 64-core GPU,fuzzy_tier_validated,85.71428571428571,50000,1500,60.0,False,,,,
98,750000.0,2025 07 26T15:17:02.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 40-CORE GPU,APPLE M3 MAX,256GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 64-core GPU,fuzzy_tier_validated,85.71428571428571,50000,1500,60.0,False,,,,
99,750000.0,2025 07 26T11:48:10.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 40-CORE GPU,APPLE M3 MAX,32GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 64-core GPU,fuzzy_tier_validated,85.71428571428571,50000,1500,60.0,False,,,,
100,750000.0,2025 08 11T11:31:25.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,48GB,1TB,,16.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
101,750000.0,2025 02 23T16:38:18.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA RTX A5500,12TH GEN INTEL CORE I9 12950HX,64GB,,,,,,,Intel Core i9-12950HX,100.0,8.0,"31,291",55.0,GeForce GTX 550 Ti,fuzzy_tier_validated,75.0,"1,554",386,116.0,False,12,i9,i9,
102,746000.0,2025 08 07T09:02:53.000Z,BEN AKNOUN,,MACBOOK,,APPLE M3 MAX,64GB,2TB,,16.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
103,745000.0,2025 07 25T11:07:40.000Z,KOUBA,,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,128GB,4TB,,14.0,,3024x1964,LPDDR5X,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,85.71428571428571,30000,1000,15.0,False,,,,
104,735000.0,2025 08 10T12:16:22.000Z,EL MOURADIA,JAMAIS UTILIS,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,36GB,1TB,,14.0,,,Unified,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,85.71428571428571,30000,1000,15.0,False,,,,
105,729000.0,2025 05 21T12:55:00.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 5080,INTEL CORE ULTRA 9 275HX,32GB,1TB,,16.0,240Hz,2560x1440,DDR5,Intel Core Ultra 9 275HX,100.0,8.0,"56,114",55.0,GeForce RTX 5080,fuzzy_tier_validated,100.0,"35,772","1,411",360.0,False,,ultra9,ultra9,
106,729000.0,2025 07 25T11:08:03.000Z,KOUBA,,MAC,APPLE 40-CORE GPU,APPLE M3 MAX,,,,,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 64-core GPU,fuzzy_tier_validated,85.71428571428571,50000,1500,60.0,False,,,,
107,725000.0,2025 08 11T09:24:37.000Z,EZZOUAR,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 5080,AMD RYZEN AI 9 365,32GB,1TB,,16.0,240Hz,2.5K,LPDDR5X,AMD Ryzen AI 9 365,100.0,4.0,"30,351",28.0,GeForce RTX 5080,fuzzy_tier_validated,100.0,"35,772","1,411",360.0,True,,,,
108,720000.0,2025 02 06T22:37:55.000Z,BENI OULBANE,BON TAT,GALAXY,,8TH GEN INTEL CORE I7 8650U,8GB,256GB,,13.0,,,,Intel Core i7-8650U @ 1.90GHz,68.75,4.0,"6,190",15.0,Intel UHD Graphics 630,fuzzy_tier_validated,100.0,1100,280,50.0,False,8,i7,i7,
109,718000.0,2025 03 03T11:16:27.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,36GB,1TB,,16.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
110,716000.0,2025 08 07T09:02:52.000Z,BEN AKNOUN,,MACBOOK,APPLE 32-CORE GPU,APPLE M4 MAX,36GB,1TB,,16.0,,,,Apple M4 Max 14 Core,100.0,10.0,"38,486",40.0,Apple 38-core GPU,fuzzy_tier_validated,85.71428571428571,30000,1000,15.0,False,,,,
111,710000.0,2025 08 11T11:31:25.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 40-CORE GPU,APPLE M3 MAX,48GB,1TB,,,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 64-core GPU,fuzzy_tier_validated,85.71428571428571,50000,1500,60.0,False,,,,
112,700000.0,2025 08 11T11:31:24.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,16GB,512GB,,16.2,,,,Apple M4 Pro 12 Core,100.0,8.0,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated,72.72727272727272,15000,500,15.0,False,,,,
113,700000.0,2025 03 14T08:46:01.000Z,AIN BENIAN,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,256GB,512GB,,16.0,,,,Apple M4 Pro 12 Core,100.0,8.0,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
114,700000.0,2025 07 26T11:48:10.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,32GB,1TB,,16.2,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,85.71428571428571,30000,1000,15.0,False,,,,
115,700000.0,2025 07 26T11:48:08.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,128GB,1TB,,16.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
116,700000.0,2024 11 10T08:37:31.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 38-CORE GPU,APPLE M2 MAX,32GB,1TB,,16.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12.0,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
117,700000.0,2024 07 31T17:32:43.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M1 MAX,64GB,2TB,,16.2,,,DDR5,Apple M1 Max 10 Core 3200 MHz,100.0,8.0,"22,150",60.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
118,699000.0,2025 08 11T11:31:29.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,64GB,1TB,,16.2,,,,Apple M4 Pro 12 Core,100.0,8.0,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
119,695000.0,2025 07 25T11:07:41.000Z,KOUBA,JAMAIS UTILIS,THINKPAD,NVIDIA RTX 4000 ADA,INTEL CORE I9 13980HX,64GB,2TB,,,,,,Intel Core i9-13980HX,100.0,8.0,"45,854",55.0,Intel HD Graphics 4000,fuzzy_tier_validated,80.0,400,170,35.0,False,13,i9,i9,
120,690000.0,2025 07 26T08:15:38.000Z,EZZOUAR,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 4090,INTEL CORE ULTRA 9 185H,32GB,,,,,,,Intel Core Ultra 9 185H,100.0,6.0,"29,315",45.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,,ultra9,ultra9,
121,690000.0,2025 01 14T21:09:44.000Z,ALGER CENTRE,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 14900HX,64GB,2TB,,16.0,,3K,DDR5X,Intel Core i9-14900HX,100.0,8.0,"44,450",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,14,i9,i9,
122,690000.0,2025 08 11T11:31:21.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13900H,32GB,1TB,,16.0,165Hz,2560x1600,DDR5,Intel Core i9-13900H,100.0,6.0,"27,344",45.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,13,i9,i9,
123,690000.0,2025 07 20T15:41:05.000Z,AZAZGA,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,48GB,512GB,,16.0,,,,Apple M4 Pro 12 Core,100.0,8.0,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
124,690000.0,2025 08 10T15:59:40.000Z,EZZOUAR,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 5080,AMD RYZEN 9 9955HX,64GB,2TB,,18.0,240Hz,QHD+,DDR5,AMD Ryzen 9 9955HX,100.0,16.0,"55,732",55.0,GeForce RTX 5080,fuzzy_tier_validated,100.0,"35,772","1,411",360.0,False,,ryzen9,ryzen9,
125,690000.0,2025 08 11T11:31:20.000Z,EZZOUAR,JAMAIS UTILIS,ZENBOOK,NVIDIA GEFORCE RTX 4090,AMD RYZEN 9 7945HX,32GB,2TB,,15.6,,,DDR5,AMD Ryzen 9 7945HX,100.0,16.0,"54,206",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,,ryzen9,ryzen9,
126,689000.0,2025 08 11T09:31:51.000Z,EZZOUAR,JAMAIS UTILIS,ALIENWARE,NVIDIA GEFORCE RTX 4090,INTEL CORE ULTRA 9 185H,32GB,2TB,,16.0,480Hz,1920x1200,,Intel Core Ultra 9 185H,100.0,6.0,"29,315",45.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,,ultra9,ultra9,
127,680000.0,2025 03 07T08:27:04.000Z,STAOUELI,JAMAIS UTILIS,STEALTH,,INTEL CORE ULTRA 9 185H,64GB,,,18.0,,,,Intel Core Ultra 9 185H,100.0,6.0,"29,315",45.0,Intel Arc Graphics,fuzzy_tier_validated,100.0,"5,440",629,75.0,False,,ultra9,ultra9,
128,680000.0,2025 07 25T11:07:01.000Z,KOUBA,JAMAIS UTILIS,LEGION,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 14900HX,32GB,2TB,,,,,,Intel Core i9-14900HX,100.0,8.0,"44,450",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,14,i9,i9,
129,665000.0,2025 07 26T11:48:10.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,32GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,85.71428571428571,30000,1000,15.0,False,,,,
130,660000.0,2025 08 01T00:55:00.000Z,MANSOURAH,,LATITUDE,,7TH GEN INTEL CORE I5,8GB,256GB,,,,,,Intel Core i5-7300U @ 2.60GHz,100.0,2.0,3890,26.5,Intel HD Graphics 620,generic (based on 10 CPUs),100.0,400,150,25.0,False,7,i5,i5,1.0
131,660000.0,2025 07 26T08:15:35.000Z,EZZOUAR,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 4080,14TH GEN INTEL CORE I9 14900HX,32GB,,,,,,,Intel Core i9-14900HX,100.0,8.0,"44,450",55.0,GeForce RTX 4080,fuzzy_tier_validated,100.0,"34,449","1,249",320.0,False,14,i9,i9,
132,660000.0,2025 06 21T07:01:39.000Z,EZZOUAR,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 14900HX,32GB,1TB,,,,,,Intel Core i9-14900HX,100.0,8.0,"44,450",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,13,i9,i9,
133,660000.0,2025 05 25T12:44:37.000Z,KOUBA,JAMAIS UTILIS,LATITUDE,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,14.0,,,,Intel Core i5-1135G7 @ 2.40GHz,69.23076923076923,4.0,"9,399",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i5,i5,
134,654000.0,2025 03 03T11:16:28.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,36GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
135,650000.0,2024 11 16T08:31:37.000Z,EZZOUAR,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4090,INTEL ULTRA 9 185H,32GB,2TB,,16.0,240Hz,2.5K,DDR5,Intel Core Ultra 9 185H,100.0,6.0,"29,315",45.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,,ultra9,ultra9,
136,650000.0,2024 08 27T10:20:46.000Z,EZZOUAR,,THINKPAD,,INTEL CORE I5 8250U,8GB,256GB,,14.0,,,,Intel Core i5-8250U @ 1.60GHz,100.0,4.0,"5,800",15.0,Intel UHD Graphics 620,fuzzy_tier_validated,100.0,"1,042",237,15.0,False,82,i5,i5,
137,650000.0,2024 09 28T06:04:47.000Z,BACHDJERRAH,,VIVOBOOK,,INTEL CORE I5 1021U,12GB,,,15.6,,,,Intel Core i5-1230U,75.0,2.0,"11,061",9.0,Intel UHD Graphics 730,fuzzy_tier_validated,100.0,1000,237,15.0,False,10,i5,i5,
138,639000.0,2024 12 05T09:20:10.000Z,HUSSEIN DEY,JAMAIS UTILIS,MACBOOK,APPLE 8-CORE GPU,APPLE M3 MAX,36GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,92.3076923076923,30000,1000,15.0,False,,,,
139,635000.0,2025 07 22T06:33:30.000Z,MOHAMMADIA,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,36GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
140,635000.0,2025 07 25T11:07:02.000Z,KOUBA,JAMAIS UTILIS,BLADE,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13950HX,32GB,2TB,,18.0,,,LPDDR5,Intel Core i9-13950HX,100.0,8.0,"40,916",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,13,i9,i9,
141,630000.0,2024 12 04T20:31:23.000Z,CONSTANTINE,JAMAIS UTILIS,VECTOR,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13980HX,32GB,1TB,,17.0,165Hz,1920x1200,,Intel Core i9-13980HX,100.0,8.0,"45,854",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,13,i9,i9,
142,628000.0,2024 09 22T16:29:38.000Z,ALGER CENTRE,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4090,INTEL CORE ULTRA 9 185H,64GB,2TB,,,,,,Intel Core Ultra 9 185H,100.0,6.0,"29,315",45.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,,ultra9,ultra9,
143,625000.0,2025 06 30T01:45:22.000Z,EZZOUAR,JAMAIS UTILIS,PRECISION,NVIDIA GEFORCE RTX 4000,13TH GEN INTEL CORE I9 13950HX,32GB,1TB,,16.0,,,,Intel Core i9-13950HX,100.0,8.0,"40,916",55.0,Intel HD Graphics 4000,fuzzy_tier_validated,100.0,400,170,35.0,False,13,i9,i9,
144,625000.0,2025 07 20T16:31:33.000Z,EZZOUAR,JAMAIS UTILIS,PRECISION,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13950HX,32GB,1TB,,17.0,,,,Intel Core i9-13950HX,100.0,8.0,"40,916",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,13,i9,i9,
145,620000.0,2024 12 11T14:20:24.000Z,HUSSEIN DEY,,STEALTH,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13980HX,64GB,2TB,,17.0,,,,Intel Core i9-13980HX,100.0,8.0,"45,854",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,13,i9,i9,
146,620000.0,2025 08 04T10:00:53.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 30-CORE GPU,APPLE M3 MAX,36GB,1TB,,14.0,,4K,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,85.71428571428571,30000,1000,15.0,False,,,,
147,620000.0,2025 08 09T18:37:18.000Z,BOUMERDES,,THINKPAD,,13TH GEN INTEL CORE I9 13900H,32GB,2TB,,16.0,,,,Intel Core i9-13900H,100.0,6.0,"27,344",45.0,Intel UHD Graphics 770,fuzzy_tier_validated,100.0,"5,967",567,230.0,False,13,i9,i9,
148,620000.0,2024 09 05T05:24:46.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA RTX A4500,12TH GEN INTEL CORE I9 12950HX,32GB,1TB,,16.0,,,DDR5,Intel Core i9-12950HX,100.0,8.0,"31,291",55.0,GeForce 6500,fuzzy_tier_validated,66.66666666666666,38,300,30.0,False,12,i9,i9,
149,618000.0,2025 02 14T18:39:22.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,APPLE M2 MAX,64GB,8TB,,14.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12.0,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
150,615000.0,2025 03 22T11:59:30.000Z,MOHAMMADIA,JAMAIS UTILIS,ROG,NVIDIA GEFORCE RTX 4060,INTEL CORE I9 13900HX,32GB,1TB,,16.0,,,,Intel Core i9-13900HX,100.0,8.0,"42,244",55.0,GeForce RTX 4060,fuzzy_tier_validated,100.0,"19,538","1,040",115.0,False,13,i9,i9,
151,615000.0,2025 07 27T20:36:39.000Z,KOUBA,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 4090,13TH GEN INTEL CORE I9 13950HX,64GB,2TB,,17.0,240Hz,2560x1440,,Intel Core i9-13950HX,100.0,8.0,"40,916",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,13,i9,i9,
152,600000.0,2024 09 05T05:24:44.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,INTEL CORE I7 1185G7,16GB,1TB,,14.0,,1920x1080,DDR4X,Intel Core i7-1185G7 @ 3.00GHz,100.0,4.0,"10,010",15.0,Intel Iris Xe Graphics,fuzzy_tier_validated,100.0,2200,320,15.0,False,11,i7,i7,
153,600000.0,2025 06 30T10:20:18.000Z,ANNABA,JAMAIS UTILIS,MACBOOK,,APPLE M4,16GB,512GB,,14.0,,,,Apple M4 10 Core,100.0,4.0,"23,706",22.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
154,600000.0,2024 11 17T11:42:56.000Z,EL HARRACH,,MACBOOK,,APPLE M2 MAX,64GB,4TB,,16.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12.0,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
155,600000.0,2024 09 29T12:25:02.000Z,OUM EL BOUAGHI,,,,AMD RYZEN 5 3400G,16GB,,,,,,,AMD Ryzen 5 40,90.3225806451613,4.0,"10,081",15.0,AMD Radeon Graphics,fuzzy_tier_validated,100.0,400,160,25.0,False,,ryzen5,ryzen5,
156,600000.0,2022 12 04T22:44:22.000Z,EZZOUAR,,PRECISION,NVIDIA RTX A4000,11TH GEN INTEL CORE I9 11950H,64GB,1TB,,17.0,,,DDR4,Intel Core i9-11950H @ 2.60GHz,69.23076923076923,8.0,"20,557",45.0,GeForce RTX 4050 Laptop GPU,fuzzy_tier_validated,66.66666666666666,"14,335",630,115.0,False,11,i9,i9,
157,595000.0,2025 07 25T11:06:59.000Z,KOUBA,,ROG,NVIDIA GEFORCE RTX 4090,INTEL CORE I9 13980HX,64GB,2TB,,18.0,240Hz,QHD+,DDR5,Intel Core i9-13980HX,100.0,8.0,"45,854",55.0,GeForce RTX 4090,fuzzy_tier_validated,100.0,"38,098","1,303",450.0,False,13,i9,i9,
158,594000.0,2025 03 08T11:23:50.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M4 PRO,32GB,512GB,,16.0,,,,Apple M4 Pro 12 Core,100.0,8.0,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated,100.0,15000,500,15.0,False,,,,
159,590000.0,2025 08 11T11:31:27.000Z,EZZOUAR,JAMAIS UTILIS,MACBOOK,APPLE 20-CORE GPU,APPLE M4 PRO,32GB,1TB,,14.0,,,,Apple M4 Pro 12 Core,100.0,8.0,"32,773",40.0,Apple 19-core GPU,fuzzy_tier_validated,72.72727272727272,15000,500,15.0,False,,,,
160,590000.0,2025 03 30T08:45:41.000Z,EL BIAR,,MACBOOK,APPLE 30-CORE GPU,APPLE M2 MAX,64GB,1TB,,16.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12.0,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated,85.71428571428571,30000,1000,15.0,False,,,,
161,590000.0,2024 12 01T19:59:16.000Z,EL BIAR,,MACBOOK,,APPLE M2 MAX,64GB,1TB,,16.0,,,,Apple M2 Max 12 Core 3680 MHz,100.0,12.0,"26,839",30.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
162,585000.0,2024 11 23T12:10:31.000Z,KOUBA,JAMAIS UTILIS,MACBOOK,,APPLE M3 MAX,36GB,1TB,,14.0,,,,Apple M3 Max 14 Core,100.0,10.0,"36,485",78.0,Apple 38-core GPU,fuzzy_tier_validated,100.0,30000,1000,15.0,False,,,,
